id,created_at,updated_at,food_id,name,unit_code,grams
343a16ed-e5c1-5fe0-bc8e-1298b1d5a6d5,,,d32ee943-b069-5616-bd05-c0c58d3dda90,100g phần,GRAM,100.0
597cda44-8a08-503a-9305-74d69ec9891c,,,d32ee943-b069-5616-bd05-c0c58d3dda90,1 cup,GRAM,240.0
f9498ffc-c768-537d-8068-a7027ebfc0ac,,,d27f4dc6-1ce9-55ac-a618-b99952b6a82e,100g phần,GRAM,100.0
1c1aaaa1-c3b7-5b13-a15a-12f80ca4ce90,,,d27f4dc6-1ce9-55ac-a618-b99952b6a82e,6 fl oz,GRAM,180.0
692c1b1c-91d9-5469-aa4d-10c77faec135,,,8be74f8d-8d44-5ee5-bf3a-9a03986611d2,100g phần,GRAM,100.0
46ba083c-a51e-5ae1-8788-c97cb21c866a,,,8be74f8d-8d44-5ee5-bf3a-9a03986611d2,8 fl oz,GRAM,237.0
c291c083-4e1c-5946-97c4-045653ebc598,,,530df82b-9bde-5271-9b72-9ed956222f0f,100g phần,GRAM,100.0
e31f19d3-d73b-5fcf-bfc8-60da23a3979b,,,530df82b-9bde-5271-9b72-9ed956222f0f,12 fl oz,GRAM,355.0
dce01977-e9e1-5538-b87f-064e4d679f3d,,,7961c5e9-f007-5819-abcb-feacd6ef12dc,100g phần,GRAM,100.0
173dde58-351b-5edb-aaf5-e298c60420b5,,,7961c5e9-f007-5819-abcb-feacd6ef12dc,1 cup,GRAM,152.0
cf182bc6-640c-5e03-8da6-80fed5ffede3,,,3b8e232e-443b-5bd8-a604-bec196424971,100g phần,GRAM,100.0
d86296f9-5837-5c63-b094-3b4e8b80de73,,,3b8e232e-443b-5bd8-a604-bec196424971,12 fl oz,GRAM,355.0
b480fc14-7201-510a-aeee-9d049cfdd51d,,,01ff2965-1753-57bf-8dd0-53fa85e60585,100g phần,GRAM,100.0
bb819128-5396-57ef-ab86-6b212ce67a7d,,,01ff2965-1753-57bf-8dd0-53fa85e60585,12 fl oz,GRAM,355.0
0a981f32-d247-5ab7-a631-de1e025bed9a,,,d74ff99c-3df3-5a0d-bc30-ec50621893d0,100g phần,GRAM,100.0
185ac5f6-62f5-57f0-a696-1f11ccf873ae,,,d74ff99c-3df3-5a0d-bc30-ec50621893d0,1 cup,GRAM,240.0
209b3ceb-a698-52b3-ac77-0f3893ecd97e,,,4f4206b2-18dc-5d07-84e0-189a7f20bcaf,100g phần,GRAM,100.0
9b5fc439-ab4c-51b3-ab7d-2f3890b68263,,,4f4206b2-18dc-5d07-84e0-189a7f20bcaf,1 teabag,GRAM,2.5
d70abecf-97da-5886-a324-acf8ef44d11a,,,7198e4dc-89b0-5a2f-9e96-90ecd4eff7ed,100g phần,GRAM,100.0
693f34ae-2252-56ba-a76e-60ec2acd5840,,,7198e4dc-89b0-5a2f-9e96-90ecd4eff7ed,16 fl oz,GRAM,473.0
0d681015-c51d-5c33-9dfa-e63d0c4e392d,,,5b4bd659-dc11-50b5-9eb8-6adbf43b1628,100g phần,GRAM,100.0
a2dc03c9-aaeb-5c0a-b617-9bb639f75ba8,,,5b4bd659-dc11-50b5-9eb8-6adbf43b1628,5 fl oz,GRAM,147.0
f6ec065e-74d1-5bf7-b52f-7711197439a3,,,76bb2d05-45d2-5d11-8683-98b6fdaaa6f9,100g phần,GRAM,100.0
ab89dc0e-5098-575c-8a43-a4c65511e56e,,,76bb2d05-45d2-5d11-8683-98b6fdaaa6f9,12 fl oz,GRAM,355.0
71d0f7da-bce3-5766-94a1-02159c3e5331,,,feb32ef2-ad62-5216-b1e2-6d0eba727c15,100g phần,GRAM,100.0
23a1a7d1-5461-5f3f-a14a-d4102721e3bf,,,feb32ef2-ad62-5216-b1e2-6d0eba727c15,16.9 fl oz,GRAM,500.0
2d622059-9a6a-519f-9545-6d00351e378b,,,ddf50980-4a24-5a34-a035-9a4ae5f05c0e,100g phần,GRAM,100.0
755047a0-f9f2-5810-8f2d-409692b0a8ad,,,ddf50980-4a24-5a34-a035-9a4ae5f05c0e,0.5 cup,GRAM,85.0
0cadde3c-2d0c-50fe-814a-1811a35f817d,,,37bbaabb-c294-54fa-984c-e19b5288390b,100g phần,GRAM,100.0
b3aead67-0eff-5513-9535-0f2506f5384a,,,37bbaabb-c294-54fa-984c-e19b5288390b,12 fl oz,GRAM,355.0
66180e0e-8727-50b7-937b-c87d79573316,,,37b0574a-32c3-5b39-a074-62d101fcbeff,100g phần,GRAM,100.0
0f40a94f-1f63-56ed-bc8a-4ee4e536a7f3,,,37b0574a-32c3-5b39-a074-62d101fcbeff,8 fl oz,GRAM,240.0
f62e70cf-f7a3-587d-ac5a-796e658ee717,,,d7fc7f10-7f37-5415-88f6-fc36127d4aae,100g phần,GRAM,100.0
3dddd3cd-672c-5396-83f2-f176b8cc475c,,,d7fc7f10-7f37-5415-88f6-fc36127d4aae,12 fl oz,GRAM,355.0
4cb1ef1f-72d2-596b-96e2-1a8d01b20798,,,b58b7843-edf0-5fef-8243-e80159c9ce5e,100g phần,GRAM,100.0
5eeb2d69-abf1-5a11-9059-8fdbc19f7f55,,,b58b7843-edf0-5fef-8243-e80159c9ce5e,1 tbsp,GRAM,10.0
a037d7a2-3279-5f20-b09e-82e802700f4c,,,52c30496-2886-5342-b871-d383bcfccdf8,100g phần,GRAM,100.0
0472b880-a286-50be-9ff1-8fd9e5431d79,,,52c30496-2886-5342-b871-d383bcfccdf8,8 fl oz,GRAM,240.0
eaa0d4ad-3000-5960-9187-14d07e781114,,,9df50d16-1c22-59aa-9493-9ca658462b25,100g phần,GRAM,100.0
c0e0cc45-b6fd-5007-b7b3-36c4deb46444,,,9df50d16-1c22-59aa-9493-9ca658462b25,16 fl oz,GRAM,473.0
66479725-800b-5699-bda8-32cd6d571bd8,,,a352a82f-7417-5444-874c-4a5474534ddf,100g phần,GRAM,100.0
23f04931-56d6-52bd-998f-8a3ae55e6b2b,,,a352a82f-7417-5444-874c-4a5474534ddf,12 fl oz,GRAM,355.0
8f714d7d-430e-57df-9add-c9c7fabf42e0,,,6cc23b8e-62fd-5ffa-82d2-5005f8c6781e,100g phần,GRAM,100.0
da86dd30-272f-5e1a-8f71-af176d02e64c,,,6cc23b8e-62fd-5ffa-82d2-5005f8c6781e,1 tsp,GRAM,2.0
4172c792-ebce-510a-9b80-5ad1b564438f,,,a09b1d6b-e8a5-58f2-bb7d-ac293d52ba61,100g phần,GRAM,100.0
638ce429-8c50-5794-a505-7413880d0840,,,a09b1d6b-e8a5-58f2-bb7d-ac293d52ba61,8 fl oz,GRAM,237.0
73ba0835-6bd9-5aaf-9603-3aef8210f899,,,084b8921-861a-5b11-93c2-39fbd01e569a,100g phần,GRAM,100.0
