id,created_at,updated_at,food_id,name,unit_code,grams
bfb846f7-509b-55cd-94b2-e565400aae51,,,1a8cd014-7cf9-5be5-9dcf-a48d34a52336,100g phần,GRAM,100.0
b5f6bf5c-19eb-5a63-8c58-5086556a712b,,,1a8cd014-7cf9-5be5-9dcf-a48d34a52336,1 tbsp,GRAM,14.0
c0fba672-d3ce-5791-aae6-4e82f382e3dc,,,549ebca9-0a25-54fa-983f-c06dfafefc49,100g phần,GRAM,100.0
78c2e1ce-07bd-5238-9ad0-651ca5194c6f,,,549ebca9-0a25-54fa-983f-c06dfafefc49,1 tsp,GRAM,4.0
3e070114-c9d7-5357-a388-6e4f54db1f0e,,,8df9b984-a6ab-5234-ad1d-1d8e2b0715f9,100g phần,GRAM,100.0
898c32cf-5239-5f8e-88d4-6f21333b1160,,,8df9b984-a6ab-5234-ad1d-1d8e2b0715f9,1 tbsp,GRAM,21.0
8edbb936-a548-5bdf-bbfd-87dcb1b4794d,,,6c7336c9-ae0c-5a03-a1e7-5510163fe2a1,100g phần,GRAM,100.0
acc0118a-98a8-50c5-88d1-e5f2e6f2a18e,,,6c7336c9-ae0c-5a03-a1e7-5510163fe2a1,2 tbsp,GRAM,30.0
b5a8815e-ddbc-5ba7-85fa-06dc2c659993,,,d91b2d73-f3e9-5260-8b67-c0beae6a490a,100g phần,GRAM,100.0
1303f2fa-fa4e-5864-a397-81a31e72ad31,,,d91b2d73-f3e9-5260-8b67-c0beae6a490a,1 tsp,GRAM,4.0
412e98dd-d1cc-5141-85b8-3cf3ae2e9c69,,,55bdd82f-35e4-5849-ade2-39ffa5bcbc30,100g phần,GRAM,100.0
6b23e362-4ad5-5c5d-b3db-a12dafa1ad0f,,,55bdd82f-35e4-5849-ade2-39ffa5bcbc30,1 tbsp,GRAM,18.0
0962590d-04d4-5e59-8a48-696a63bde16a,,,2ee1a9da-949d-54c1-b484-7909bdeda170,100g phần,GRAM,100.0
c07891fa-ba61-5300-ab6e-2622b754d78a,,,2ee1a9da-949d-54c1-b484-7909bdeda170,1 tsp,GRAM,4.0
