id,created_at,updated_at,food_id,name,unit_code,grams
11b92f84-e691-5cf9-9460-69ac38e6cda7,,,c53bbde7-d9ac-58c1-96f9-23cbaae379d0,100g phần,GRAM,100.0
ea18589d-4d19-5a7d-9777-fe760a626dc4,,,c53bbde7-d9ac-58c1-96f9-23cbaae379d0,3 oz,GRAM,85.0
4defe23d-8048-56e1-8f25-62ce548af8f1,,,3c8211a7-8b69-5e46-a408-5eccee49b52f,100g phần,GRAM,100.0
bca09dad-1e08-5de5-b469-3a6670ca6742,,,3c8211a7-8b69-5e46-a408-5eccee49b52f,4 oz,GRAM,113.0
86a957e2-4e30-518f-b835-2764e56f8408,,,3674ec34-90f4-54b5-9bb6-eb7665c708d2,100g phần,GRAM,100.0
4f59719c-25c3-5280-bce8-16b225febbe8,,,3674ec34-90f4-54b5-9bb6-eb7665c708d2,3 piece,GRAM,150.0
e256c403-aea2-5e48-930c-06e1b26a17fa,,,6194b4f2-f45a-51c6-9dab-42506c531cc5,100g phần,GRAM,100.0
bd92f903-62dc-5bcd-8b09-8848f58c7b26,,,6194b4f2-f45a-51c6-9dab-42506c531cc5,4 oz,GRAM,113.4
7ef82e05-1865-5b69-85a3-c4b563cb6ed6,,,a926d6b7-0697-5433-86c0-23691230b634,100g phần,GRAM,100.0
637a7649-290f-54d4-ad79-01fcc86b5ed0,,,a926d6b7-0697-5433-86c0-23691230b634,4 oz,GRAM,113.0
58c6ac21-0641-5ef2-af50-5de36f289260,,,4685cac0-9675-5fac-b413-e87b41b3ffd8,100g phần,GRAM,100.0
69978b4c-3fc0-5ca1-86e9-ce3a281d76a2,,,4685cac0-9675-5fac-b413-e87b41b3ffd8,1 oz,GRAM,28.35
a56e24d4-b857-5521-ac97-3ecb433c7357,,,e4d1edc6-c358-50bd-ac01-91b65021955c,100g phần,GRAM,100.0
0e925faa-cd7c-5a51-8f73-cd06ab9c48d4,,,e4d1edc6-c358-50bd-ac01-91b65021955c,3 oz,GRAM,85.0
bff6bffc-313e-5dac-976d-606f31237e0a,,,0a20c237-4fb3-563a-bc00-55934ac4db91,100g phần,GRAM,100.0
c664e52b-2493-5d63-ad39-644a88da9175,,,0a20c237-4fb3-563a-bc00-55934ac4db91,4 oz,GRAM,113.4
39c8a4df-7d1a-5cfd-a903-a0860e97433a,,,4b698303-6e09-5d4f-a7c7-d50f23e71c81,100g phần,GRAM,100.0
78c99f07-0229-5ea2-8535-4876c5ddce1d,,,4b698303-6e09-5d4f-a7c7-d50f23e71c81,4 oz,GRAM,113.4
d6029ee5-bdf2-5cd7-aad2-5e7eab39e965,,,804d1fb4-3f8e-5268-b105-9a7212793480,100g phần,GRAM,100.0
cdd24738-0966-552f-b94b-d80cad564d8b,,,804d1fb4-3f8e-5268-b105-9a7212793480,2 oz,GRAM,56.0
e4424967-5bb2-50b4-9a8a-8bfd6df8f273,,,adaf6e66-fe4b-510a-bb1d-c2f3f6428388,100g phần,GRAM,100.0
3e3b9eb6-838d-55d3-a83a-29d7aad5a32c,,,adaf6e66-fe4b-510a-bb1d-c2f3f6428388,4 oz,GRAM,113.4
3b2778ab-a8b5-5f6c-b2de-52116ec4a323,,,ad0743c3-f46f-5991-aba1-145b1d46cd0f,100g phần,GRAM,100.0
d66286e4-2d0d-5dd4-802b-0446a8f9099d,,,ad0743c3-f46f-5991-aba1-145b1d46cd0f,3 oz,GRAM,84.0
082de759-0abe-58de-8278-4ae4e887ca1d,,,5b40cbdc-2ddf-59dc-a01e-0094db63da29,100g phần,GRAM,100.0
