id,created_at,updated_at,food_id,name,unit_code,grams
9ebb6305-83a4-513f-9fc6-1f498bb8aeb5,,,1e4d53ad-7ab9-5a54-854a-e9ceea6c224e,100g phần,GRAM,100.0
63987fa0-a312-5281-a18e-4d3ab060dec5,,,1e4d53ad-7ab9-5a54-854a-e9ceea6c224e,1 piece,GRAM,55.0
12f85032-c2e0-5577-9d8c-6cbb7e95a902,,,986decbf-093e-5500-9195-744318d8e47a,100g phần,GRAM,100.0
9669a06e-50d9-591a-936e-192e80a550c3,,,986decbf-093e-5500-9195-744318d8e47a,1 muffin,GRAM,30.0
325f3231-4e26-5e3a-852f-f34ad9bb14f6,,,c5fd074a-1003-5974-9259-db01e0fbacf6,100g phần,GRAM,100.0
07204166-9e5b-595d-a21c-afda49662ba9,,,c5fd074a-1003-5974-9259-db01e0fbacf6,1 muffin,GRAM,57.0
ab26cfc9-86e1-56c1-9894-2314758d0c1f,,,d28151a0-aada-50d4-9782-d6e338373cff,100g phần,GRAM,100.0
9774d3d2-0401-598a-94e3-da71ee2e4771,,,d28151a0-aada-50d4-9782-d6e338373cff,1 cup,GRAM,240.0
d145b5c3-808e-5726-9104-9ba144a0a0aa,,,72616187-c19f-58f7-8716-1c90f8487c16,100g phần,GRAM,100.0
13d69568-b3f8-549f-b841-c28fd7d51bb4,,,72616187-c19f-58f7-8716-1c90f8487c16,1 slice,GRAM,80.0
bfffa0d0-dcd3-52ed-bccc-2174b4f3ef17,,,7c335978-7816-569b-b04f-18e2a8add99c,100g phần,GRAM,100.0
3276b04c-8fc8-558e-9749-594f44667e33,,,7c335978-7816-569b-b04f-18e2a8add99c,1 roll,GRAM,60.0
cee385dc-0c73-558d-9f26-79fbb02ac152,,,be237c1b-9d62-53c4-8b1c-04fd2abfe57b,100g phần,GRAM,100.0
b676b1f8-6503-53f8-9163-25157a115754,,,be237c1b-9d62-53c4-8b1c-04fd2abfe57b,3 oz,GRAM,85.0
8cbb530a-3913-53ae-8b55-6e2aa71f344d,,,764ffe22-d69f-5cdc-bf20-3fbf5fe879eb,100g phần,GRAM,100.0
b2d2f050-4eaf-5e06-9c3e-207626d0e770,,,764ffe22-d69f-5cdc-bf20-3fbf5fe879eb,1 oz,GRAM,28.0
60c1a957-9cc6-5072-84f1-66187b2923f9,,,868aa37f-4789-53ac-acae-bdc6eac54021,100g phần,GRAM,100.0
719e3ce0-9d64-5f9d-9749-dd93f68298bb,,,868aa37f-4789-53ac-acae-bdc6eac54021,1 muffin,GRAM,80.0
e5c93f92-56e9-5771-8613-b48f768b2e8a,,,704845f3-1cdc-5549-a242-2186a95dfdd1,100g phần,GRAM,100.0
27bf1e28-67a1-5a0a-9ba8-8d132c13a1b7,,,704845f3-1cdc-5549-a242-2186a95dfdd1,1 cake,GRAM,13.0
375482a1-415a-5979-bfbf-828efb5fb1ec,,,60f50ff8-56b3-5579-b29a-02e6bbe68a48,100g phần,GRAM,100.0
ca6eb8f1-c469-5202-b21e-568e3867607d,,,60f50ff8-56b3-5579-b29a-02e6bbe68a48,0.5 cup,GRAM,55.0
dd9646c4-2ff6-5060-809d-4919c52982b5,,,0b5e5c71-3628-514e-ab28-b725e87398ba,100g phần,GRAM,100.0
c0a16b8c-91ef-51f1-9557-e1df5e68fbcb,,,0b5e5c71-3628-514e-ab28-b725e87398ba,1 cake,GRAM,9.0
4c9bba1a-73a2-5221-9c48-2ac53f3954af,,,5735cc69-119e-5029-81e8-5e4f57f84148,100g phần,GRAM,100.0
c98540a3-9f62-5b22-bb37-64c013e7b5cc,,,5735cc69-119e-5029-81e8-5e4f57f84148,2 tbsp,GRAM,30.0
fe9b20ff-e023-53af-bd3c-eea37538aa33,,,386cd7ad-8f04-5ac5-be76-90627438c2e1,100g phần,GRAM,100.0
8e511e16-c7b8-59b2-bcbe-0413538aab81,,,386cd7ad-8f04-5ac5-be76-90627438c2e1,2 oz,GRAM,56.0
e87b4e51-1ac1-5bf1-b390-938c061079bb,,,1dc7c22b-e20f-5fe0-b7df-f4f26f72a65e,100g phần,GRAM,100.0
49e8c772-e7ee-5567-8d37-31260d72289f,,,1dc7c22b-e20f-5fe0-b7df-f4f26f72a65e,1 bar,GRAM,40.0
987a0b7d-a5cf-55cb-955e-34479ebcf23a,,,3e2961fc-0cdf-5134-ab83-3b32def1cad9,100g phần,GRAM,100.0
5929ff5f-d9e5-514d-97d5-2575aaa0baec,,,3e2961fc-0cdf-5134-ab83-3b32def1cad9,1 pancake,GRAM,70.0
f841a28e-c91c-53fc-a850-840c7f1e383f,,,7e235885-ae09-5e1b-a70f-986f94f4aa76,100g phần,GRAM,100.0
c4cb2dad-1f14-574e-9c72-36cbad2e0e03,,,7e235885-ae09-5e1b-a70f-986f94f4aa76,1 muffin,GRAM,59.0
493da29a-fc82-53df-8f74-ab7e789653a9,,,22606f29-6b7c-56dd-adc7-02dee2963a4d,100g phần,GRAM,100.0
8339070e-214f-594a-9e93-14e11245f417,,,22606f29-6b7c-56dd-adc7-02dee2963a4d,2 pcs,GRAM,18.0
ba4a0d7b-f2ed-57b3-a7f1-8f01e75d7f7d,,,658cb779-f291-50e9-ac22-96a05ee7bee5,100g phần,GRAM,100.0
