id,created_at,updated_at,food_id,name,unit_code,grams
c9510fd0-e394-5bd3-8ceb-186832a8c39e,,,ca4f1e31-4c1b-5959-8d72-08b6263a2ec8,100g phần,GRAM,100.0
5bad629b-3f36-56a8-9062-89123cc096f4,,,ca4f1e31-4c1b-5959-8d72-08b6263a2ec8,1 bar,GRAM,60.0
0ea082dd-c974-5dca-9b10-b25cba701d6e,,,9ce1979e-f3b2-5142-b0ea-ec2f1f48ae8d,100g phần,GRAM,100.0
ef59e1aa-fec3-5166-ab08-fc3aaa527e3e,,,9ce1979e-f3b2-5142-b0ea-ec2f1f48ae8d,1 bar,GRAM,60.0
2c9ba63d-69f1-5b37-828b-85fbb3a2e610,,,131914c8-25cf-5ea0-a7e4-8dc991ec324d,100g phần,GRAM,100.0
6a300675-962e-5673-8867-31e1661bf1c2,,,131914c8-25cf-5ea0-a7e4-8dc991ec324d,9.4 oz,GRAM,266.0
4f6679d5-22bd-5fcd-8b9c-141d44abe9d7,,,d3113079-3a67-564f-b8e4-ab36b1b258a8,100g phần,GRAM,100.0
0b2bc0cc-c953-5de4-94bd-0f1d606e6baa,,,d3113079-3a67-564f-b8e4-ab36b1b258a8,1 oz,GRAM,28.0
199c66b5-2668-552d-ac69-560632d3ce32,,,55eaf86d-cb89-57ac-bae7-4c5c1db8a029,100g phần,GRAM,100.0
7f1b96d2-0056-56b9-b642-01817c3424b7,,,55eaf86d-cb89-57ac-bae7-4c5c1db8a029,0.25 tsp,GRAM,1.0
17b3b49c-b85b-5685-8270-752c790b7694,,,e15d4169-f98a-5492-a4f4-54370db8a94c,100g phần,GRAM,100.0
b40b3a52-6e8c-55fc-8422-70a2ffa83cd4,,,e15d4169-f98a-5492-a4f4-54370db8a94c,1 burrito,GRAM,450.0
47043ad6-7019-5818-991b-2bc794d68a17,,,322546f3-fbf9-5190-b329-a98713a8d39a,100g phần,GRAM,100.0
c9cfdc6e-43e1-5e1a-a978-db63a61b99bf,,,322546f3-fbf9-5190-b329-a98713a8d39a,2 tbsp,GRAM,30.0
7a2c19b9-4b79-5a90-9355-f958e232804b,,,725cc2de-f079-50ac-bb8e-498d6fc6b556,100g phần,GRAM,100.0
ab0b1cca-efb4-51d0-8034-0f2520e29d10,,,725cc2de-f079-50ac-bb8e-498d6fc6b556,3 oz,GRAM,85.0
20685774-a1c4-5c6b-8576-09b4a7845c5a,,,0e106c42-9193-5c78-a288-75a63a595a46,100g phần,GRAM,100.0
1e19d6ee-004d-50b7-a989-c930e72f459f,,,0e106c42-9193-5c78-a288-75a63a595a46,1 cup,GRAM,160.0
68ac5130-5e87-57f2-be57-58d39e96ab34,,,4cecc136-4f33-5632-818d-f5fbfb8cc126,100g phần,GRAM,100.0
79bb262c-1cda-599c-9869-4035fef67681,,,4cecc136-4f33-5632-818d-f5fbfb8cc126,4 oz,GRAM,113.4
5dc8bca2-6027-5f92-b0ca-6430aae04ba5,,,faf9ac36-54bc-5e42-bfa4-3ee27488db3f,100g phần,GRAM,100.0
7b07d342-d21b-5bd7-b8d6-8590b169f34d,,,faf9ac36-54bc-5e42-bfa4-3ee27488db3f,1 medium,GRAM,66.0
08490a3f-ab59-5382-af6e-292288297798,,,0b98400f-3ff8-526c-9800-2b51b4ef7766,100g phần,GRAM,100.0
a43da7f8-d3a3-5eab-a955-968aee627a2e,,,0b98400f-3ff8-526c-9800-2b51b4ef7766,1 medium plantain,GRAM,180.0
5f6ceaf5-e3c2-56c1-9b2b-e78f3900c8df,,,1f11df47-3965-5c03-8f79-b202f9854e0d,100g phần,GRAM,100.0
de5c88a8-605f-586c-a7d7-8dff1246de5b,,,1f11df47-3965-5c03-8f79-b202f9854e0d,5 crackers,GRAM,30.0
b9412293-a6e5-5d37-ad48-b89bd0ec6cf4,,,36485cd4-1516-58f0-8def-26d3a43828e5,100g phần,GRAM,100.0
05ffbb6a-dc62-5b08-9ca0-a323ea8ae84e,,,36485cd4-1516-58f0-8def-26d3a43828e5,2 oz,GRAM,56.7
c1ffce0f-1fd3-58ab-a8c5-d1386d9dbba3,,,145031a7-0b87-5d82-abff-a9b43583d6dd,100g phần,GRAM,100.0
099d46ca-a8bb-56e4-85e1-458a8c5c3962,,,145031a7-0b87-5d82-abff-a9b43583d6dd,1 medium,GRAM,150.0
3520c768-3258-570e-aed4-312d2f21cc2b,,,b18b95ba-6190-5304-87e9-658c00074cad,100g phần,GRAM,100.0
e8693ee0-2eaa-5bb9-bd1b-b248984fcea6,,,b18b95ba-6190-5304-87e9-658c00074cad,1 cup,GRAM,30.0
