id,created_at,updated_at,food_id,name,unit_code,grams
cd2ca7cf-d487-550f-a22a-9ce05f9913c9,,,d711e17c-9bda-5b57-995d-6e7fb0bb07c2,100g phần,GRAM,100.0
c1bd6a3d-0b79-55a0-a9e5-c8970bfd92bf,,,d711e17c-9bda-5b57-995d-6e7fb0bb07c2,0.5 cup,GRAM,40.0
3a8415ca-ab9a-58b0-8d23-190fbc06e674,,,e797b7b5-fa0a-559d-b9f0-11a55660becb,100g phần,GRAM,100.0
4df53360-18a4-5e23-8455-b7c986aa15fd,,,e797b7b5-fa0a-559d-b9f0-11a55660becb,1 slice,GRAM,40.0
7612cf68-7646-5634-bab3-43735daa633b,,,c2b07636-69da-51a7-990b-2e374c913771,100g phần,GRAM,100.0
89b08b2c-daea-52ea-bac2-5f6cb302c7c5,,,c2b07636-69da-51a7-990b-2e374c913771,3 oz,GRAM,85.0
13368ef0-378b-59e2-8718-e6c98cc2ab8c,,,9f1d5501-a213-5ac8-9dea-c9e30d140e51,100g phần,GRAM,100.0
84c694b5-98df-5e8a-81f3-b662f230f89f,,,9f1d5501-a213-5ac8-9dea-c9e30d140e51,4 oz,GRAM,113.0
be5a4097-d773-5ae0-866b-55813e49fdfe,,,b371d4aa-ec3e-52b5-8251-2376fdf89f49,100g phần,GRAM,100.0
3c1fcd41-7ded-5f28-acc4-9e7bdfb6c888,,,b371d4aa-ec3e-52b5-8251-2376fdf89f49,4 oz,GRAM,113.0
995370ef-ed44-5425-837f-bcabcb790f76,,,d46094e9-e90c-5b1e-bfe1-d7706d6a7c70,100g phần,GRAM,100.0
62697293-269b-5fa3-8f26-85a692f30446,,,d46094e9-e90c-5b1e-bfe1-d7706d6a7c70,3 oz,GRAM,85.0
c17098c6-e81c-5a2b-884d-944cee4bc987,,,285c4d16-df89-5b58-9212-66080955f84e,100g phần,GRAM,100.0
eb4cb80a-247f-5a3c-a4eb-e8ec778b9e70,,,285c4d16-df89-5b58-9212-66080955f84e,4 oz,GRAM,113.0
3d834cca-b27f-5e1e-b6b1-a5b98a449215,,,b68169f4-35bb-5882-b7ea-df9d70c3aa76,100g phần,GRAM,100.0
000547ea-7a8d-5e0c-bfda-27ea94423d14,,,b68169f4-35bb-5882-b7ea-df9d70c3aa76,4 oz,GRAM,113.0
ff6582f6-7905-506a-9abe-716bde97d3e9,,,99f07d52-09e6-55c4-b020-ca509423681a,100g phần,GRAM,100.0
e7065814-a5ff-5b63-ad07-288966442411,,,99f07d52-09e6-55c4-b020-ca509423681a,3 oz,GRAM,85.0
37b53b8d-be15-57bc-afb1-be7d80eb19ce,,,20ac31fa-dd52-5fe6-9674-cab988f05277,100g phần,GRAM,100.0
a73c5129-0887-520c-afc4-bb56fba3e72c,,,20ac31fa-dd52-5fe6-9674-cab988f05277,1 sandwich,GRAM,150.0
08318b14-67aa-5849-859c-e5b6b4d2ef1c,,,b71498ae-696c-5d7d-b632-72198b0c05f3,100g phần,GRAM,100.0
ede8ee19-97a0-5454-b9f5-dc08098290c7,,,b71498ae-696c-5d7d-b632-72198b0c05f3,3 oz,GRAM,85.0
1e966fb8-488d-5ddb-8aa5-a15a32ab4057,,,d82ef346-51c8-5f9e-b6b4-6f8a9d837c83,100g phần,GRAM,100.0
52c068f9-de90-5746-b3c3-4e903042d2b8,,,d82ef346-51c8-5f9e-b6b4-6f8a9d837c83,1 sandwich,GRAM,150.0
87bc2259-dcf0-5b0f-ab3e-799be1dc1747,,,765883d4-bc86-5861-b2d3-b3f6dddda449,100g phần,GRAM,100.0
b6cb5e38-56b7-57ab-9c16-52793554b0dc,,,765883d4-bc86-5861-b2d3-b3f6dddda449,4 oz,GRAM,113.4
9a1b80b2-9fb2-54b0-85f5-47352ea6acae,,,7d164744-2f28-54e2-a8dc-c03692ac67c4,100g phần,GRAM,100.0
55a991c9-d289-50f7-83b0-e54fa877a97b,,,7d164744-2f28-54e2-a8dc-c03692ac67c4,3 oz,GRAM,85.0
ba767be4-bc78-53fb-af9a-2c1d295ff11f,,,02a74294-b909-5393-9822-0976c491eb78,100g phần,GRAM,100.0
bf21f552-68e4-5a7e-a584-903acbb1f641,,,02a74294-b909-5393-9822-0976c491eb78,4 oz,GRAM,113.0
3671c691-c14d-598f-8cac-59842683b87a,,,45c4279d-7270-5435-a135-bdffd0f0aa25,100g phần,GRAM,100.0
444162ba-30d6-5c68-9e37-85d432fe515b,,,45c4279d-7270-5435-a135-bdffd0f0aa25,3 oz,GRAM,85.0
d6c16180-d7b7-5049-a8a0-347a9a9185a0,,,334b1ee1-e844-584d-9d36-5cfcbc6f65ef,100g phần,GRAM,100.0
590ab0b5-eb97-59dd-97fc-110de4cde9f2,,,334b1ee1-e844-584d-9d36-5cfcbc6f65ef,3 oz,GRAM,85.0
404151f6-8b85-5bbf-848d-31f8492f8a20,,,e34573aa-7459-5b52-b2a1-5c289d250766,100g phần,GRAM,100.0
2bfe5069-381c-51f4-92bd-013db0496ce6,,,e34573aa-7459-5b52-b2a1-5c289d250766,4 oz,GRAM,113.0
f5c99f58-0d09-594d-9cf8-97e22b34ba30,,,9cc8cb05-3719-5ab9-8e82-c42ae939d3c6,100g phần,GRAM,100.0
f4499747-c395-5031-97b1-925b113ba043,,,9cc8cb05-3719-5ab9-8e82-c42ae939d3c6,3 oz,GRAM,85.0
8d7ee3af-e2ce-522c-aa1a-8c6f2e41ab3f,,,690e4a49-5be6-5e0f-8696-8ffdd1ff980d,100g phần,GRAM,100.0
2e9c6ec8-c24e-5d13-8422-51e3ea7cce1e,,,690e4a49-5be6-5e0f-8696-8ffdd1ff980d,4 oz,GRAM,113.4
3e07587e-b380-55a8-aaf6-29618d1fdc62,,,789f3db3-8d17-55d2-a882-8243d1c88635,100g phần,GRAM,100.0
905d5903-be9f-566a-b839-f1c213fdf47a,,,789f3db3-8d17-55d2-a882-8243d1c88635,3 oz,GRAM,85.0
835b866d-53d9-5fb1-800a-5a2a8d6e0afe,,,ba7ba216-144d-5f85-81c8-cfec3c789f4f,100g phần,GRAM,100.0
25c23059-bb94-5350-ab6e-a828b2e64997,,,ba7ba216-144d-5f85-81c8-cfec3c789f4f,1 sandwich,GRAM,225.0
2f63a706-ba94-5177-9311-e96e426c3734,,,7976c3e8-4fb1-5443-a10f-31beb8065341,100g phần,GRAM,100.0
c981f36d-9023-5e12-aea0-d29f3a60efa9,,,7976c3e8-4fb1-5443-a10f-31beb8065341,4 oz,GRAM,113.4
f655bfa7-6871-5f0f-8079-fcba795578ef,,,bfea5756-891f-5cb4-bab1-034c145b44ca,100g phần,GRAM,100.0
97984e9c-2758-56fb-ad84-2219f5670cca,,,bfea5756-891f-5cb4-bab1-034c145b44ca,4 oz,GRAM,113.4
6e2d9271-f740-5f15-abea-340b29fcf4d9,,,d825aac7-77c8-5b78-8693-2c710aed9bd9,100g phần,GRAM,100.0
fde33e5b-f06a-59d7-8c1d-fb5adfd5ac19,,,d825aac7-77c8-5b78-8693-2c710aed9bd9,4 oz,GRAM,113.0
aaa7dd7a-7bc6-5453-88d2-675fbe10ca77,,,1faf5202-d3f8-5571-a4e7-11ee12386462,100g phần,GRAM,100.0
6ea751e6-dabe-5ce3-b6e3-1a69949e8965,,,1faf5202-d3f8-5571-a4e7-11ee12386462,3 oz,GRAM,85.0
