id,created_at,updated_at,food_id,name,unit_code,grams
e124feaa-0207-51ee-95af-7b2b4233418c,,,5063f27f-e0f2-5142-9153-909feb62707c,100g phần,GRAM,100.0
bdf7235c-19eb-5dc8-960a-27190f99f4b6,,,5063f27f-e0f2-5142-9153-909feb62707c,1 large egg,GRAM,50.0
de9a8fe9-5beb-5fe4-9f77-b02c32ac3c2e,,,f75f73c6-a4f6-5f67-a202-a3c41e2d3245,100g phần,GRAM,100.0
38e8013a-4bde-5576-816d-a83b89ce74c8,,,f75f73c6-a4f6-5f67-a202-a3c41e2d3245,1 cup,GRAM,244.0
3682a3ba-23d8-5606-ab9b-f328b47dd680,,,1a722464-f7f7-5833-8575-19a4cce0ea04,100g phần,GRAM,100.0
6c3a6583-846a-5995-8cbf-9ba13e246f70,,,1a722464-f7f7-5833-8575-19a4cce0ea04,2 large eggs,GRAM,100.0
1a36da0c-1cc5-5a44-9a8e-af1e9cfe019d,,,630e55a5-2137-5558-8131-289606a256aa,100g phần,GRAM,100.0
aa28bf1c-fc88-50df-89d8-337cb1bb0d13,,,630e55a5-2137-5558-8131-289606a256aa,1 cup,GRAM,244.0
9fa31230-99f4-5d23-a442-23fa68865418,,,1666703c-70b3-5192-9077-ce7d1c384d42,100g phần,GRAM,100.0
63c765a6-590b-50bb-b9a2-f90120d65c36,,,1666703c-70b3-5192-9077-ce7d1c384d42,1 cup,GRAM,240.0
9d4ef058-5ed6-5dca-9fa5-532b108744f4,,,3e52e504-fa39-5fdd-9978-058d1c238795,100g phần,GRAM,100.0
c13aa297-f457-594b-ab6a-212daf77075d,,,3e52e504-fa39-5fdd-9978-058d1c238795,1 medium egg,GRAM,44.0
66e59642-c251-5d6d-b85c-feeb0d454f2c,,,7a4d6c87-2322-5833-be86-35f25e43f95b,100g phần,GRAM,100.0
f2f46995-0452-57c4-a9a4-5462452494dc,,,7a4d6c87-2322-5833-be86-35f25e43f95b,1 egg,GRAM,46.0
b23e4964-6f67-5ab9-a0c2-d1d0576661d7,,,955f039b-4279-5088-aaee-df8a0472ccdf,100g phần,GRAM,100.0
ca17fcff-17bc-5cec-af11-5af65afb146a,,,955f039b-4279-5088-aaee-df8a0472ccdf,1 cup,GRAM,244.0
e7e3e0a2-1088-5165-8fb6-0aef19bd4f64,,,869f5502-ee28-5e41-8b90-89a76d593a84,100g phần,GRAM,100.0
200a8ada-96d2-5457-a9b3-0036d7f01031,,,869f5502-ee28-5e41-8b90-89a76d593a84,1 cup,GRAM,240.0
885efcfb-dba9-52a5-a9a2-426234a9ef1c,,,7aecc2a7-a106-50e3-bab7-75c0dca2126b,100g phần,GRAM,100.0
f34f00b6-453c-5101-9c03-08e557b569d4,,,7aecc2a7-a106-50e3-bab7-75c0dca2126b,1 oz,GRAM,28.35
0cfd6642-9173-5611-8575-e0276aa2002f,,,4349cfc2-2667-5932-a6de-552c0f416d10,100g phần,GRAM,100.0
25de5f63-caaf-5d0f-a08f-4f5c68f22216,,,4349cfc2-2667-5932-a6de-552c0f416d10,8 fl oz,GRAM,240.0
91bb8506-11a9-5c26-85b5-3b30943be954,,,c4fc092c-ab9e-5b95-99e5-44d4d7769c09,100g phần,GRAM,100.0
9e6813f7-d227-5d83-bf95-2599e461957a,,,c4fc092c-ab9e-5b95-99e5-44d4d7769c09,1 oz,GRAM,28.35
2fac8d7d-ce02-5e57-8ba3-dca6ba585462,,,4e074afd-cba3-5ac4-8909-757621de6c89,100g phần,GRAM,100.0
731b9090-1ec5-5466-814a-42269170b4ec,,,4e074afd-cba3-5ac4-8909-757621de6c89,1 oz,GRAM,28.0
c02723d4-6bea-5b76-b642-10794aec9c5c,,,10de0bfe-d76b-5d34-ae6a-c6cb65066309,100g phần,GRAM,100.0
b71e66e1-020f-5497-bc69-99193a45568a,,,10de0bfe-d76b-5d34-ae6a-c6cb65066309,1 oz,GRAM,28.0
d530280f-28d1-5b5f-afd6-2c4427f522f8,,,d4b5be2f-0a90-5719-abdf-df7d5cd09291,100g phần,GRAM,100.0
fb91cfe0-e5b0-5970-99ab-6f869157810d,,,d4b5be2f-0a90-5719-abdf-df7d5cd09291,8 fl oz,GRAM,240.0
e5b6e0af-1925-54cb-8550-f07915125745,,,c36ec2fd-ffde-58e9-be36-6da4c67a9585,100g phần,GRAM,100.0
def634c2-6620-5c2a-b4ed-b16bf0287351,,,c36ec2fd-ffde-58e9-be36-6da4c67a9585,8 fl oz,GRAM,240.0
054ef8a6-f397-5e0e-bf11-c8b7b1eb3a4c,,,176212ec-a939-5c97-b86e-6feeac0dc7b0,100g phần,GRAM,100.0
2256d0cc-7236-5f0b-b494-5e18686257ed,,,176212ec-a939-5c97-b86e-6feeac0dc7b0,0.5 cup,GRAM,113.0
94e59210-a335-5f2b-86aa-967bad8ab69d,,,65466be5-0834-57b7-a6b6-1f59af237a46,100g phần,GRAM,100.0
d008a1e3-73cd-5501-8338-9d23efcfc112,,,65466be5-0834-57b7-a6b6-1f59af237a46,0.5 cup,GRAM,113.0
d74e8dae-3504-5467-a3d1-ec0fe23dc9f2,,,69be7e41-d0d1-5501-8c29-be14052408ea,100g phần,GRAM,100.0
78ce28b0-00dd-5ce8-a4a8-ebb442e725a9,,,69be7e41-d0d1-5501-8c29-be14052408ea,0.5 cup,GRAM,113.0
3e45b411-79a7-5f51-b8cc-4e83ad6bfd7c,,,a69f083a-bb9d-5ec7-ae1b-a1af56673354,100g phần,GRAM,100.0
09bfab40-d9af-53f5-8202-d01e517f9836,,,a69f083a-bb9d-5ec7-ae1b-a1af56673354,1 cup,GRAM,240.0
d7425630-372f-5969-b04a-c32593c44f97,,,97a96b7b-37bf-563e-b5b5-79508bd62c1e,100g phần,GRAM,100.0
0ae9508e-bb3f-5e83-b45e-d2b431ea4d15,,,97a96b7b-37bf-563e-b5b5-79508bd62c1e,1 cup,GRAM,250.0
de7fb1de-a1e9-5a46-aa25-650a95e65840,,,389d173e-73dc-5855-94b0-19c6d4451745,100g phần,GRAM,100.0
a9e82e31-c13e-5508-bf7f-e1496e4fdf72,,,389d173e-73dc-5855-94b0-19c6d4451745,1 cup,GRAM,240.0
0bdc48e2-873f-54af-b25e-d5de044dd520,,,e6d63246-33c1-5899-b438-b40b705af283,100g phần,GRAM,100.0
1e8fe51c-33f9-52d1-9b4c-73eff009aa46,,,e6d63246-33c1-5899-b438-b40b705af283,1 oz,GRAM,28.35
63e2ff66-99b1-5a30-acc8-9aa84a759647,,,efdef721-88c8-517f-b0b4-393ef449fa77,100g phần,GRAM,100.0
97f90ce0-9bc4-5289-9396-c06e38eca852,,,efdef721-88c8-517f-b0b4-393ef449fa77,2 tbsp,GRAM,30.0
b64742e1-f01d-5afd-ad91-4c902a24f370,,,83863339-2aaf-5277-8094-af90ae5e15b3,100g phần,GRAM,100.0
8b6c7b8c-23fa-5a38-8645-e81d2286c61a,,,83863339-2aaf-5277-8094-af90ae5e15b3,1 slice,GRAM,21.0
e0d3cc1f-78e0-5d0d-9f8c-f5b6beef54bc,,,c353e0f1-d107-54dd-b3e1-c1c1f9d143c2,100g phần,GRAM,100.0
b4f55e4b-96fa-5214-8deb-967c19b3924b,,,c353e0f1-d107-54dd-b3e1-c1c1f9d143c2,1 large egg yolk,GRAM,18.0
5cf9419f-19ce-56e1-b0fe-2fbe451c4184,,,a00a4f48-d311-5b8a-844b-a64e109815fe,100g phần,GRAM,100.0
a916579c-9397-567b-9998-7734063b5d4e,,,a00a4f48-d311-5b8a-844b-a64e109815fe,1 slice,GRAM,28.0
42cad985-d7b2-5fdb-9660-2974a59ee951,,,b325a876-eece-58d1-8af1-715eb7ce55f5,100g phần,GRAM,100.0
6f48dd9d-4410-53af-9a3f-01f3167b751d,,,b325a876-eece-58d1-8af1-715eb7ce55f5,1 cup,GRAM,240.0
03d908e2-c18e-5443-a149-0b76853590d3,,,79403c00-0ff0-5ab5-85b7-0d032a2547fd,100g phần,GRAM,100.0
ef570e90-c4a4-52a7-ab90-d60a9e67d24e,,,79403c00-0ff0-5ab5-85b7-0d032a2547fd,1 oz,GRAM,28.0
